address,block_timestamp,block_number,transaction_index,transaction_hash,amount0,token0_decimals,amount1,token1_decimals,sqrtPriceX96,token0_symbol,pool_price,timestamp_minus_five_min,markout_price,execution_price,volume,direction,markout,cum_markout,pool
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:04:33.000000,12936358,307,0x620e04a4357ac5186b00a2cee8d277da61de92c2d7aa26c93382d5d77165e076,-355832824639.0,6,1.41387423403604e20,18,1577102957702762008568388162695567,USDC,2523.7078294306925,2021-08-01T00:04:12.000000,2535.480484298413,2516.721898405638,141.387423403604,1,2652.228126074658,17984.955532976586,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:05:21.000000,12936362,21,0x93b5f07c8818a2e48eeb04d95bee0d01d1c46228bf07fb0ede90cfddd4316662,263981950832.0,6,-1.04269097563991e20,18,1576831705532359440089995809672634,USDC,2524.576178416973,2021-08-01T00:04:12.000000,2535.480484298413,2531.7371781221336,104.269097563991,-1,-390.31115690637466,17594.644376070213,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:05:30.000000,12936363,2,0x21c8232926bb0704860849ead3bfd7c126529e5d76e9dccac629a7000ef8ad4f,750000000000.0,6,-2.96043666607039e20,18,1576061558969502586729508944427141,USDC,2527.044062615377,2021-08-01T00:04:12.000000,2535.480484298413,2533.4100492530765,296.043666607039,-1,-612.9391822931523,16981.70519377706,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:06:35.000000,12936364,3,0xbc2c4384446e1dc8993e59e80ec3dbf8d5b169918402e5c523ff6405c0f71353,701624157581.0,6,-2.76686830906803e20,18,1575341768493141952416349751956393,USDC,2529.3538570143705,2021-08-01T00:04:12.000000,2535.480484298413,2535.806114376761,276.686830906803,-1,90.09755442598272,17071.80274820304,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:06:35.000000,12936364,122,0x3cf92cea31957fd5df8aef1abfd45b4ba5ad353cab0f610a7ab5700e0e0a62e0,372528953236.0,6,-1.46804815491773e20,18,1574959863367516849160009875692692,USDC,2530.5806696364457,2021-08-01T00:04:12.000000,2535.480484298413,2537.579928751565,146.804815491773,-1,308.20855558021236,17380.011303783253,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:07:02.000000,12936366,48,0x431a949d4f275c861b4b98f812c11a378aa5eacc58a1f573032c99801de7d724,53163254668.0,6,-2.09445728632062e19,18,1574905377145769340147364225630165,USDC,2530.7557711588993,2021-08-01T00:04:12.000000,2535.480484298413,2538.2830681351866,20.9445728632062,-1,58.69892137454583,17438.7102251578,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:07:02.000000,12936366,55,0xb1ab14016a28ffe27a4fca03e35d3314615863bab797d06259dc2f36fb4f0f94,5898250195.0,6,-2.32362717109674e18,18,1574899332350006265649423298042121,USDC,2530.7751983448884,2021-08-01T00:04:12.000000,2535.480484298413,2538.3806267922305,2.32362717109674,-1,6.7388498986863326,17445.449075056487,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:07:02.000000,12936366,154,0x8eeaad89c7feb5918c7c224f93c9bc53cb7697df704490b1ccf9d62aaaa52205,368594279794.0,6,-1.45173057491882e20,18,1574521672158321855114322361003053,USDC,2531.9893927099342,2021-08-01T00:04:12.000000,2535.480484298413,2538.999220393299,145.173057491882,-1,510.82567740160977,17956.274752458095,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:07:10.000000,12936367,198,0x89becaa3cbebd802589766a8d8d5e0be350c114f44c262ae28a4f84ad1d6d4ea,983457579717.0,6,-3.87e20,18,1573488867541668391434621352225090,USDC,2535.3143715131177,2021-08-01T00:04:12.000000,2535.480484298413,2541.234056116279,387.0,-1,2226.6322935141543,20182.90704597225,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:08:58.000000,12936379,96,0x7f4895f9072189c9d565be40018a25b9ca02748b663f3ede4a17ba5aca8fae03,28133625000.0,6,-1.10629778894808e19,18,1573427312409240707038324709782747,USDC,2535.512746949149,2021-08-01T00:04:12.000000,2535.480484298413,2543.042685347023,11.0629778894808,-1,83.66046299658039,20266.56750896883,30 bps
